human_date_time,link,dealised_author_full_name
Wed May 22 22:06:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12648973.1369259620610.7114.1369260380107@arcas>,srimanth gunturi
Wed May 22 22:08:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12648975.1369260038787.7128.1369260500737@arcas>,srimanth gunturi
Wed May 22 22:08:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12648974.1369259909782.7129.1369260500807@arcas>,srimanth gunturi
Wed May 22 22:12:21 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12648973.1369259620610.7149.1369260741033@arcas>,srimanth gunturi
Thu May 23 02:00:21 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649017.1369274418027.8354.1369274421327@arcas>,srimanth gunturi
Thu May 23 02:16:19 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649017.1369274418027.8369.1369275379980@arcas>,srimanth gunturi
Thu May 23 21:35:19 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649196.1369344811777.13838.1369344919972@arcas>,srimanth gunturi
Thu May 23 21:37:21 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649196.1369344811777.13877.1369345041959@arcas>,srimanth gunturi
Thu May 23 22:15:21 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649196.1369344811777.14192.1369347321213@arcas>,srimanth gunturi
Thu May 23 22:15:21 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649196.1369344811777.14193.1369347321328@arcas>,srimanth gunturi
Thu May 23 23:00:21 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649217.1369349941619.14572.1369350021781@arcas>,srimanth gunturi
Thu May 23 23:02:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649217.1369349941619.14586.1369350140699@arcas>,srimanth gunturi
Fri May 24 01:10:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649237.1369357721030.15284.1369357820600@arcas>,srimanth gunturi
Fri May 24 01:12:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649237.1369357721030.15302.1369357940687@arcas>,srimanth gunturi
Fri May 24 01:14:19 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649238.1369357947396.15303.1369358059930@arcas>,srimanth gunturi
Fri May 24 01:14:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649238.1369357947396.15306.1369358060244@arcas>,srimanth gunturi
Wed May 29 00:38:21 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649802.1369779747159.32691.1369787901523@arcas>,srimanth gunturi
Wed May 29 00:42:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649820.1369785984508.32730.1369788140458@arcas>,srimanth gunturi
Wed May 29 00:42:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649805.1369779974145.32727.1369788140197@arcas>,srimanth gunturi
Wed May 29 00:44:19 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649821.1369786322167.32733.1369788259996@arcas>,srimanth gunturi
Wed May 29 00:44:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649823.1369786749998.32735.1369788260142@arcas>,srimanth gunturi
Wed May 29 01:50:19 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649835.1369792134646.32939.1369792219931@arcas>,srimanth gunturi
Wed May 29 01:52:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649835.1369792134646.32944.1369792340179@arcas>,srimanth gunturi
Wed May 29 08:20:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12649858.1369815506940.33902.1369815620539@arcas>,srimanth gunturi
Thu May 30 01:24:19 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12650072.1369876990382.39124.1369877059909@arcas>,srimanth gunturi
Thu May 30 01:26:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12650072.1369876990382.39131.1369877180513@arcas>,srimanth gunturi
Thu May 30 01:30:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12650072.1369876990382.39156.1369877420427@arcas>,srimanth gunturi
Thu May 30 01:30:20 2013,http://mail-archives.apache.org/mod_mbox/ambari-dev/201305.mbox/<JIRA.12650072.1369876990382.39155.1369877420359@arcas>,srimanth gunturi
Thu May 30 10:34:09 2013,http://mail-archives.apache.org/mod_mbox/ambari-user/201305.mbox/<CALKsdi4ubmvQsPFq5XXSEaf=Pag139gwQ4cVHFY3agQ0Y-E0zg@mail.gmail.com>,srimanth gunturi
